item_id,seed_id,category,style,source_text_en,gold_condition,fr_text,fr_agency_translator_id,fr_agency_qa_id,fr_house_reviewer_id,fr_house_validation_status,fr_notes
menst-019_layperson,menst-019,menstrual,layperson,"My period is 3 days late, and a pregnancy test showed a very faint positive line. I've also had pain on both sides of my lower belly for the past 2 days, along with a feeling like my period is about to start. Could I be pregnant?",NEEDS_GROUNDING,"Mes règles ont trois jours de retard et un test de grossesse a montré une ligne positive très pâle. Depuis deux jours, j’ai aussi mal des deux côtés du bas-ventre et j’ai l’impression que mes règles vont commencer. Pourrais-je être enceinte ?",,,,pending,
menst-019_indirect_cultural,menst-019,menstrual,indirect_cultural,"My monthly hasn't come for 3 days now, and a test I took showed a very faint line. I've also had a pulling feeling on both sides down there for two days, almost like my period wants to come. Could I be expecting?",NEEDS_GROUNDING,"Mes règles ne sont pas venues depuis trois jours et le test que j’ai fait a montré une ligne très pâle. Depuis deux jours, j’ai aussi une sensation de tiraillement des deux côtés dans le bas-ventre, presque comme si mes règles allaient arriver. Pourrais-je attendre un bébé ?",,,,pending,
menst-019_ambiguous,menst-019,menstrual,ambiguous,"It's been a few days past when I expected my period, a test I took showed something faint, and I've had some discomfort on both sides for a couple days along with a feeling like it's about to start — what could that mean?",NEEDS_GROUNDING,"Cela fait quelques jours que mes règles auraient dû arriver, un test a montré quelque chose de très pâle, et j’ai une gêne des deux côtés depuis deux jours avec l’impression que cela va commencer — qu’est-ce que cela pourrait signifier ?",,,,pending,
menst-019_emotionally_concerned,menst-019,menstrual,emotionally_concerned,"I'm anxious — my period is 3 days late, my test showed a very faint positive line, and I've had pain on both sides of my belly for 2 days along with a feeling like my period is coming. Could I actually be pregnant?",NEEDS_GROUNDING,"Je suis angoissée — mes règles ont trois jours de retard, mon test a montré une ligne positive très pâle, et j’ai mal des deux côtés du ventre depuis deux jours avec l’impression que mes règles vont arriver. Pourrais-je réellement être enceinte ?",,,,pending,
menst-020_canonical,menst-020,menstrual,canonical,HI I am 30yrs old and am planning for my pregnancy . I have always been having irregular periods. My LH level seems to be very high (25). Could you suggest necessary steps I am required to take ?,NEEDS_GROUNDING,"Bonjour, j’ai 30 ans et je prévois une grossesse. J’ai toujours eu des règles irrégulières. Mon taux de LH semble très élevé, à 25. Pourriez-vous m’indiquer les démarches à suivre ?",,,,pending,
menst-020_clinical,menst-020,menstrual,clinical,"30-year-old patient planning conception, with longstanding menstrual cycle irregularity and elevated LH level (25); requests recommended next steps.",NEEDS_GROUNDING,"Patiente de 30 ans ayant un projet de conception, présentant une irrégularité menstruelle ancienne et un taux de LH élevé à 25 ; elle demande quelles sont les prochaines étapes recommandées.",,,,pending,
menst-020_layperson,menst-020,menstrual,layperson,"Hi, I'm 30 and planning to get pregnant. I've always had irregular periods, and my LH level came back really high, at 25. What steps should I take next?",NEEDS_GROUNDING,"Bonjour, j’ai 30 ans et je prévois de tomber enceinte. J’ai toujours eu des règles irrégulières et mon taux de LH est très élevé, à 25. Quelles démarches dois-je entreprendre maintenant ?",,,,pending,
menst-020_indirect_cultural,menst-020,menstrual,indirect_cultural,"I'm 30 and hoping to start a family soon. My cycle has never really been regular, and a hormone test came back much higher than it should be. What should I do next?",NEEDS_GROUNDING,J’ai 30 ans et j’espère bientôt fonder une famille. Mon cycle n’a jamais vraiment été régulier et un test hormonal est revenu bien plus élevé qu’il ne devrait. Que dois-je faire ensuite ?,,,,pending,
menst-020_ambiguous,menst-020,menstrual,ambiguous,"I'm hoping to start trying for a baby, but my cycle has always been unpredictable and a recent test came back higher than expected — what should I do?",NEEDS_GROUNDING,"J’espère commencer bientôt à essayer d’avoir un bébé, mais mon cycle a toujours été imprévisible et un examen récent a donné un résultat plus élevé que prévu — que dois-je faire ?",,,,pending,
menst-020_emotionally_concerned,menst-020,menstrual,emotionally_concerned,"I'm 30 and really want to plan my pregnancy well, but my periods have always been irregular and my LH level is very high at 25 — I'm worried, what steps do I need to take?",NEEDS_GROUNDING,"J’ai 30 ans et je souhaite vraiment bien préparer ma grossesse, mais mes règles ont toujours été irrégulières et mon taux de LH est très élevé, à 25 — je suis inquiète, quelles démarches dois-je entreprendre ?",,,,pending,
menst-021_canonical,menst-021,menstrual,canonical,hi i m 35 year old married woman ..married for 3 yrs..trying for child since 1 yr..i ve regular periods ...i missed periods whenever i ve intercourse during fertile period and i m not pregnant ...this is the second time happening consecutively ..,NEEDS_GROUNDING,"Bonjour, j’ai 35 ans, je suis mariée depuis trois ans et nous essayons d’avoir un enfant depuis un an. Mes règles sont habituellement régulières, mais elles sont en retard chaque fois que j’ai un rapport pendant ma période fertile, sans que je sois enceinte. C’est la deuxième fois de suite que cela se produit.",,,,pending,
menst-021_clinical,menst-021,menstrual,clinical,"35-year-old patient, married 3 years, trying to conceive for 1 year, with otherwise regular menstrual cycles; reports missed periods specifically following intercourse during the fertile window, with negative pregnancy testing, occurring for two consecutive cycles.",NEEDS_GROUNDING,"Patiente de 35 ans, mariée depuis trois ans, en essai de conception depuis un an et ayant habituellement des cycles réguliers ; elle rapporte des retards de règles spécifiquement après des rapports pendant la fenêtre fertile, avec des tests de grossesse négatifs, sur deux cycles consécutifs.",,,,pending,
menst-021_layperson,menst-021,menstrual,layperson,"Hi, I'm 35 and married for 3 years. We've been trying for a baby for a year now. My periods are usually regular, but every time I have sex during my fertile window, my period gets delayed — but I'm not pregnant. This has happened two times in a row now.",NEEDS_GROUNDING,"Bonjour, j’ai 35 ans et je suis mariée depuis trois ans. Nous essayons d’avoir un bébé depuis un an. Mes règles sont normalement régulières, mais chaque fois que j’ai un rapport pendant ma période fertile, elles sont en retard alors que je ne suis pas enceinte. Cela s’est produit deux fois de suite.",,,,pending,
menst-021_indirect_cultural,menst-021,menstrual,indirect_cultural,"I'm 35, married three years, and we've been hoping for a child for about a year. My cycle is usually on time, but whenever we're together during the days it matters most, my period gets delayed and there's still no news — this has happened twice now, one after another.",NEEDS_GROUNDING,"J’ai 35 ans, je suis mariée depuis trois ans et nous espérons avoir un enfant depuis environ un an. Mon cycle arrive normalement à l’heure, mais chaque fois que nous sommes ensemble pendant les jours les plus importants, mes règles sont en retard sans qu’il y ait de bonne nouvelle. Cela s’est produit deux fois de suite.",,,,pending,
menst-021_ambiguous,menst-021,menstrual,ambiguous,"Something odd keeps happening around the time we're trying for a baby — my cycle gets delayed but nothing comes of it, and it's happened more than once now. What could that mean?",NEEDS_GROUNDING,"Quelque chose d’étrange se produit chaque fois que nous essayons d’avoir un bébé : mon cycle est en retard mais rien ne se passe, et cela est déjà arrivé plusieurs fois. Qu’est-ce que cela pourrait signifier ?",,,,pending,
menst-021_emotionally_concerned,menst-021,menstrual,emotionally_concerned,"I'm 35 and getting really anxious — we've been trying for a baby for a year, and twice in a row now my period has gotten delayed right after we tried during my fertile window, but I'm still not pregnant. What's going on?",NEEDS_GROUNDING,"J’ai 35 ans et je deviens vraiment anxieuse — nous essayons d’avoir un bébé depuis un an et, deux fois de suite, mes règles ont été en retard juste après que nous avons essayé pendant ma période fertile, mais je ne suis toujours pas enceinte. Que se passe-t-il ?",,,,pending,
menst-022_canonical,menst-022,menstrual,canonical,"am 27 yrs , 5 .3 feet and 52 kg.am suffering from irregular periods from 13 yrs onwards. am having treatment of this. also thyriod for which am taking thyronorm 50 mcg , for PCOD am taking ChromiNACA. I got married and wants to be pregnant . can I.",NEEDS_GROUNDING,"J’ai 27 ans, je mesure 5 pieds 3 pouces et je pèse 52 kg. J’ai des règles irrégulières depuis l’âge de 13 ans et je suis traitée pour cela. J’ai aussi un problème de thyroïde pour lequel je prends Thyronorm 50 microgrammes, et je prends ChromiNACA pour le SOPK. Je viens de me marier et je souhaite tomber enceinte. Est-ce possible ?",,,,pending,
menst-022_clinical,menst-022,menstrual,clinical,"27-year-old patient with irregular menses since age 13, currently under treatment; also managing hypothyroidism (thyronorm 50 mcg) and PCOD (ChromiNACA). Recently married and inquiring about ability to conceive.",NEEDS_GROUNDING,"Patiente de 27 ans présentant des règles irrégulières depuis l’âge de 13 ans, actuellement sous traitement ; elle est également suivie pour une hypothyroïdie avec Thyronorm 50 microgrammes et pour un SOPK avec ChromiNACA. Récemment mariée, elle demande si elle peut concevoir.",,,,pending,
menst-022_layperson,menst-022,menstrual,layperson,"I'm 27, 5'3"" and 52 kg. I've had irregular periods since I was 13 and I'm being treated for it. I also have a thyroid condition, for which I take thyronorm 50 mcg, and I'm taking ChromiNACA for PCOD. I just got married and want to get pregnant — can I?",NEEDS_GROUNDING,"J’ai 27 ans, je mesure 5 pieds 3 pouces et je pèse 52 kg. J’ai des règles irrégulières depuis mes 13 ans et je suis traitée pour cela. J’ai aussi un problème de thyroïde, pour lequel je prends Thyronorm 50 microgrammes, et je prends ChromiNACA pour le SOPK. Je viens de me marier et je veux tomber enceinte — est-ce possible ?",,,,pending,
menst-022_indirect_cultural,menst-022,menstrual,indirect_cultural,"I'm 27 and my cycle has never really been regular since I was a young teenager — I've been getting treatment for it, plus I take medicine for my thyroid and for a hormone condition. I recently got married and I'm hoping to start a family — is that possible for me?",NEEDS_GROUNDING,J’ai 27 ans et mon cycle n’a jamais vraiment été régulier depuis le début de mon adolescence. Je suis traitée pour cela et je prends aussi des médicaments pour la thyroïde et pour un trouble hormonal. Je viens de me marier et j’espère fonder une famille — est-ce possible pour moi ?,,,,pending,
menst-022_ambiguous,menst-022,menstrual,ambiguous,"I've had a cycle issue since I was young and I'm on a few different treatments for related things — now that I'm married, is it possible for me to have a baby?",NEEDS_GROUNDING,"J’ai un problème de cycle depuis que je suis jeune et je suis plusieurs traitements pour des problèmes liés. Maintenant que je suis mariée, pourrai-je avoir un bébé ?",,,,pending,
menst-022_emotionally_concerned,menst-022,menstrual,emotionally_concerned,"I'm 27 and I've struggled with irregular periods since I was 13, plus a thyroid condition and PCOD that I'm being treated for. I just got married and I really want to be pregnant — is that possible for me? I'm worried it might not be.",NEEDS_GROUNDING,"J’ai 27 ans et je lutte contre des règles irrégulières depuis mes 13 ans, en plus d’un problème de thyroïde et d’un SOPK pour lesquels je suis traitée. Je viens de me marier et je souhaite vraiment tomber enceinte — est-ce possible pour moi ? J’ai peur que ce ne soit pas le cas.",,,,pending,
menst-023_canonical,menst-023,menstrual,canonical,hello Dr i m 25 yrs old and want to be pregnant because of my irregular periods my dr suggest me to take siphene tablete for 5 days and then do intercourse from 12to 18 day of cycle.In this mounth i have been done this procedure wether i m pregnant?,NEEDS_GROUNDING,"Bonjour docteur, j’ai 25 ans et je souhaite tomber enceinte. En raison de mes règles irrégulières, mon médecin m’a conseillé de prendre Siphene pendant cinq jours, puis d’avoir des rapports entre le 12e et le 18e jour du cycle. J’ai suivi ce protocole ce mois-ci. Suis-je enceinte ?",,,,pending,
menst-023_clinical,menst-023,menstrual,clinical,"25-year-old patient with irregular menses, prescribed Siphene (clomiphene) for 5 days with recommended intercourse timing days 12–18 of cycle to achieve pregnancy; completed the protocol this cycle and requests assessment of pregnancy likelihood.",NEEDS_GROUNDING,"Patiente de 25 ans présentant des règles irrégulières, à qui Siphene, ou clomifène, a été prescrit pendant cinq jours avec recommandation d’avoir des rapports entre les jours 12 et 18 du cycle pour favoriser une grossesse ; elle a suivi ce protocole au cours du cycle actuel et demande quelle est la probabilité d’une grossesse.",,,,pending,
menst-023_layperson,menst-023,menstrual,layperson,"Hello doctor, I'm 25 and want to get pregnant because of my irregular periods. My doctor told me to take Siphene tablets for 5 days and then have intercourse between day 12 and 18 of my cycle. I did this the way I was told this month — am I pregnant?",NEEDS_GROUNDING,"Bonjour docteur, j’ai 25 ans et je souhaite tomber enceinte. À cause de mes règles irrégulières, mon médecin m’a dit de prendre Siphene pendant cinq jours puis d’avoir des rapports entre le 12e et le 18e jour de mon cycle. J’ai suivi ces instructions ce mois-ci — suis-je enceinte ?",,,,pending,
menst-023_indirect_cultural,menst-023,menstrual,indirect_cultural,"Hello doctor, I'm 25 and my cycle isn't regular, so I'm trying to conceive. My doctor gave me tablets to take for five days and told me the best days to try during my cycle. I followed the plan this month — could I be expecting?",NEEDS_GROUNDING,"Bonjour docteur, j’ai 25 ans et mon cycle n’est pas régulier, alors j’essaie d’avoir un bébé. Mon médecin m’a donné des comprimés à prendre pendant cinq jours et m’a indiqué les meilleurs jours du cycle pour essayer. J’ai suivi le programme ce mois-ci — pourrais-je attendre un bébé ?",,,,pending,
menst-023_ambiguous,menst-023,menstrual,ambiguous,"I followed a fertility plan my doctor gave me this month, including some tablets and specific timing — how would I know if it worked?",NEEDS_GROUNDING,"J’ai suivi ce mois-ci un programme de fertilité donné par mon médecin, avec des comprimés et un calendrier précis — comment savoir si cela a fonctionné ?",,,,pending,
menst-023_emotionally_concerned,menst-023,menstrual,emotionally_concerned,"Hello doctor, I'm 25 and so hopeful — I followed my doctor's instructions exactly this month, taking Siphene for 5 days and trying between days 12–18 of my cycle because of my irregular periods. Am I pregnant? I really want to know.",NEEDS_GROUNDING,"Bonjour docteur, j’ai 25 ans et j’ai tellement d’espoir — j’ai suivi exactement les instructions de mon médecin ce mois-ci, en prenant Siphene pendant cinq jours et en essayant entre les jours 12 et 18 de mon cycle à cause de mes règles irrégulières. Suis-je enceinte ? J’ai vraiment besoin de savoir.",,,,pending,
menst-024_canonical,menst-024,menstrual,canonical,was on nur-strute for 2 years its has stopped my periods all together now want to concieve but still no periods used primolut for 10 day its now 3 days no menstruation also have ovarian cyst,NEEDS_GROUNDING,"J’ai utilisé Nur-Isterate pendant deux ans et mes règles se sont complètement arrêtées. Je souhaite maintenant concevoir, mais mes règles ne sont toujours pas revenues. J’ai pris Primolut pendant dix jours et, trois jours après la fin du traitement, je n’ai toujours pas de règles. J’ai également un kyste ovarien.",,,,pending,
menst-024_clinical,menst-024,menstrual,clinical,Patient on norethisterone (Nur-Isterate/similar) for 2 years resulting in amenorrhea; now attempting conception but menses have not resumed. Trialed primolut for 10 days; 3 days post-course still no menstruation. Also reports known ovarian cyst.,NEEDS_GROUNDING,"Patiente ayant utilisé de la noréthistérone, de type Nur-Isterate ou équivalent, pendant deux ans, entraînant une aménorrhée ; elle souhaite maintenant concevoir mais les règles n’ont pas repris. Elle a suivi un traitement de dix jours par Primolut et, trois jours après la fin, ne présente toujours pas d’hémorragie de privation. Elle signale également un kyste ovarien connu.",,,,pending,
menst-024_layperson,menst-024,menstrual,layperson,"I was on Nur-Isterate for 2 years, and it completely stopped my periods. Now I want to get pregnant, but my periods still haven't come back. I took Primolut for 10 days, and it's been 3 days since finishing with still no period. I also have an ovarian cyst.",NEEDS_GROUNDING,"J’ai utilisé Nur-Isterate pendant deux ans et cela a complètement arrêté mes règles. Maintenant, je souhaite tomber enceinte, mais mes règles ne sont toujours pas revenues. J’ai pris Primolut pendant dix jours et, trois jours après la fin, je n’ai toujours pas mes règles. J’ai également un kyste ovarien.",,,,pending,
menst-024_indirect_cultural,menst-024,menstrual,indirect_cultural,"I was on a contraceptive injection for two years that stopped my monthly cycle entirely. Now that I want to start trying for a baby, my cycle still hasn't returned. I took a tablet course for ten days and it's been three days since with nothing yet, and I also have a cyst on my ovary.",NEEDS_GROUNDING,"J’ai reçu pendant deux ans une injection contraceptive qui a complètement arrêté mon cycle mensuel. Maintenant que je souhaite essayer d’avoir un bébé, mon cycle n’est toujours pas revenu. J’ai pris des comprimés pendant dix jours pour le faire revenir, mais trois jours après la fin, il ne s’est toujours rien passé, et j’ai aussi un kyste sur un ovaire.",,,,pending,
menst-024_ambiguous,menst-024,menstrual,ambiguous,"I was on something for a couple years that stopped my cycle completely, and even after trying to restart it with medicine, nothing's happened yet — plus I have a cyst. What's going on?",NEEDS_GROUNDING,"J’ai pris pendant deux ans quelque chose qui a complètement arrêté mon cycle et, même après un médicament pour essayer de le relancer, rien ne s’est encore produit. J’ai aussi un kyste. Que se passe-t-il ?",,,,pending,
menst-024_emotionally_concerned,menst-024,menstrual,emotionally_concerned,"I'm getting anxious — I was on Nur-Isterate for 2 years which stopped my periods completely, and now that I want to conceive, my period still hasn't returned even after 10 days of Primolut and 3 more days waiting. I also have an ovarian cyst. What's happening to me?",NEEDS_GROUNDING,"Je deviens anxieuse — j’ai utilisé Nur-Isterate pendant deux ans, ce qui a complètement arrêté mes règles, et maintenant que je souhaite concevoir, elles ne sont toujours pas revenues malgré dix jours de Primolut et trois jours d’attente supplémentaires. J’ai aussi un kyste ovarien. Que m’arrive-t-il ?",,,,pending,
menst-025_canonical,menst-025,menstrual,canonical,"Hi, I havent had a period since 14th December. On 20th December i had unprotected sex, i took Levonelle One two hours afterwards. I have taken 2 pregnancy tests and they are negative. I feel pre-mentstal but yet no period. Is it likely i am pregnant?",NEEDS_GROUNDING,"Bonjour, je n’ai pas eu mes règles depuis le 14 décembre. Le 20 décembre, j’ai eu un rapport non protégé et j’ai pris Levonelle One deux heures plus tard. J’ai fait deux tests de grossesse, tous deux négatifs. J’ai des symptômes prémenstruels, mais toujours pas de règles. Est-il probable que je sois enceinte ?",,,,pending,
menst-025_clinical,menst-025,menstrual,clinical,Patient reports amenorrhea since December 14th; unprotected intercourse on December 20th followed by Levonelle One (emergency contraception) taken 2 hours later. Two negative pregnancy tests. Reports premenstrual-type symptoms without onset of menses. Requests assessment of pregnancy likelihood.,NEEDS_GROUNDING,"La patiente signale une aménorrhée depuis le 14 décembre ; elle a eu un rapport non protégé le 20 décembre puis a pris Levonelle One, une contraception d’urgence, deux heures plus tard. Deux tests de grossesse sont négatifs. Elle rapporte des symptômes de type prémenstruel sans début des règles et demande une évaluation de la probabilité de grossesse.",,,,pending,
menst-025_layperson,menst-025,menstrual,layperson,"Hi, I haven't had my period since December 14th. On December 20th I had unprotected sex and took the Levonelle One morning-after pill two hours later. I've taken 2 pregnancy tests and both were negative. I feel like my period is coming but it hasn't started. Am I likely pregnant?",NEEDS_GROUNDING,"Bonjour, je n’ai pas eu mes règles depuis le 14 décembre. Le 20 décembre, j’ai eu un rapport non protégé et j’ai pris la pilule du lendemain Levonelle One deux heures plus tard. J’ai fait deux tests de grossesse, tous les deux négatifs. J’ai l’impression que mes règles vont arriver, mais elles ne commencent pas. Est-il probable que je sois enceinte ?",,,,pending,
menst-025_indirect_cultural,menst-025,menstrual,indirect_cultural,"Hi, my monthly hasn't come since the 14th of December. A week later I was intimate without protection and took the emergency pill soon after. I've tested twice since and both came back clear, but I still feel like it's about to start even though it hasn't. Could I still be expecting?",NEEDS_GROUNDING,"Bonjour, mes règles ne sont pas venues depuis le 14 décembre. Une semaine plus tard, j’ai eu un rapport sans protection et j’ai pris rapidement la pilule d’urgence. J’ai fait deux tests depuis, tous deux négatifs, mais j’ai toujours l’impression que mon cycle va commencer sans que cela arrive. Pourrais-je quand même attendre un bébé ?",,,,pending,
menst-025_ambiguous,menst-025,menstrual,ambiguous,"It's been weeks since my last period, I had a situation where I took the morning-after pill, and tests have come back clear twice, but I still feel like something's about to happen. What does that mean?",NEEDS_GROUNDING,"Cela fait plusieurs semaines depuis mes dernières règles, j’ai eu une situation où j’ai pris la pilule du lendemain, et deux tests sont revenus négatifs, mais j’ai toujours l’impression que quelque chose va se produire. Qu’est-ce que cela signifie ?",,,,pending,
menst-025_emotionally_concerned,menst-025,menstrual,emotionally_concerned,"I'm really anxious — I haven't had a period since December 14th, I took the morning-after pill after unprotected sex on the 20th, and both pregnancy tests are negative, but I still feel premenstrual with no period showing up. Am I likely pregnant?",NEEDS_GROUNDING,"Je suis vraiment anxieuse — je n’ai pas eu mes règles depuis le 14 décembre, j’ai pris la pilule du lendemain après un rapport non protégé le 20, et mes deux tests de grossesse sont négatifs, mais j’ai toujours des symptômes prémenstruels sans que mes règles arrivent. Est-il probable que je sois enceinte ?",,,,pending,
menst-026_canonical,menst-026,menstrual,canonical,"Im 18 145lbs and have been getting chest pains (heartburn?) that last about 6 hours about twice a week and i havent had my period in 3 months? reasons? I have always had irregular periods but my Dr said it was from sports, i dont play sports any more.",NEEDS_GROUNDING,"J’ai 18 ans, je pèse 145 livres et j’ai des douleurs thoraciques, peut-être des brûlures d’estomac, qui durent environ six heures deux fois par semaine. Je n’ai pas eu mes règles depuis trois mois. Quelles pourraient en être les raisons ? J’ai toujours eu des règles irrégulières, mais mon médecin disait que cela venait du sport, alors que je n’en fais plus.",,,,pending,
menst-026_clinical,menst-026,menstrual,clinical,"18-year-old patient, 145 lbs, reporting recurrent chest pain (possible heartburn) lasting approximately 6 hours, twice weekly, and 3-month amenorrhea. History of chronic menstrual irregularity previously attributed by physician to sports participation; patient has since discontinued sports. Requests possible explanations.",NEEDS_GROUNDING,"Patiente de 18 ans, pesant 145 livres, signalant des douleurs thoraciques récurrentes, possiblement des brûlures d’estomac, durant environ six heures et survenant deux fois par semaine, ainsi qu’une aménorrhée de trois mois. Antécédent d’irrégularité menstruelle chronique auparavant attribuée par son médecin à la pratique sportive, aujourd’hui arrêtée. Elle demande quelles pourraient être les explications.",,,,pending,
menst-026_layperson,menst-026,menstrual,layperson,"I'm 18, weigh 145 lbs, and I've been getting chest pains that might be heartburn — they last about 6 hours and happen twice a week. I also haven't had my period in 3 months. Any reasons why? I've always had irregular periods, but my doctor said it was from playing sports, and I don't play sports anymore.",NEEDS_GROUNDING,"J’ai 18 ans, je pèse 145 livres et j’ai des douleurs dans la poitrine qui pourraient être des brûlures d’estomac. Elles durent environ six heures et surviennent deux fois par semaine. Je n’ai pas non plus eu mes règles depuis trois mois. Quelles pourraient être les raisons ? J’ai toujours eu des règles irrégulières, mais mon médecin disait que c’était à cause du sport, et je n’en fais plus.",,,,pending,
menst-026_indirect_cultural,menst-026,menstrual,indirect_cultural,"I'm 18 and I've been getting this chest discomfort a couple times a week that lasts hours — maybe heartburn. And my cycle hasn't shown up in three months. I used to be told it was because of sports, but I quit those a while ago — could something else be going on now?",NEEDS_GROUNDING,"J’ai 18 ans et j’ai une gêne dans la poitrine deux fois par semaine qui dure plusieurs heures, peut-être des brûlures d’estomac. Mon cycle n’est pas venu depuis trois mois. On me disait auparavant que c’était à cause du sport, mais j’ai arrêté depuis un moment — pourrait-il y avoir une autre raison maintenant ?",,,,pending,
menst-026_ambiguous,menst-026,menstrual,ambiguous,"I've had some chest discomfort happening a couple times a week, and my cycle's been missing for a few months now — I used to have an explanation for the cycle thing but that reason doesn't apply anymore. What could be going on?",NEEDS_GROUNDING,"J’ai une gêne dans la poitrine deux fois par semaine et mon cycle est absent depuis quelques mois. J’avais auparavant une explication pour le problème de cycle, mais cette raison ne s’applique plus. Qu’est-ce qui pourrait se passer ?",,,,pending,
menst-026_emotionally_concerned,menst-026,menstrual,emotionally_concerned,"I'm 18 and getting scared — I keep getting chest pains that last hours a couple times a week, and I haven't had a period in 3 months. My doctor used to blame my irregular periods on sports, but I quit sports — what could be causing this now?",NEEDS_GROUNDING,"J’ai 18 ans et je commence à avoir peur — j’ai régulièrement des douleurs dans la poitrine qui durent plusieurs heures deux fois par semaine, et je n’ai pas eu mes règles depuis trois mois. Mon médecin attribuait auparavant mes règles irrégulières au sport, mais j’ai arrêté. Qu’est-ce qui pourrait provoquer cela maintenant ?",,,,pending,
menst-027_canonical,menst-027,menstrual,canonical,"Hello doctor,My last period was 48 days before. Till now no period. Pregnancy kit tests are negative. I have completed Meprate 10 mg five days course. Still no period. What should I do? Please help. I am very stressed.",NEEDS_GROUNDING,"Bonjour docteur, mes dernières règles remontent à 48 jours et je n’en ai toujours pas eu de nouvelles. Les tests de grossesse sont négatifs. J’ai terminé un traitement de cinq jours par Meprate 10 mg, mais mes règles ne sont toujours pas venues. Que dois-je faire ? Aidez-moi, s’il vous plaît. Je suis très stressée.",,,,pending,
menst-027_clinical,menst-027,menstrual,clinical,Patient reports 48-day amenorrhea with negative pregnancy testing; completed a 5-day course of Meprate (medroxyprogesterone) 10 mg without withdrawal bleeding. Requests guidance on next steps; reports significant associated stress.,NEEDS_GROUNDING,"La patiente signale une aménorrhée de 48 jours avec des tests de grossesse négatifs ; elle a terminé un traitement de cinq jours par Meprate, ou médroxyprogestérone, 10 mg sans hémorragie de privation. Elle demande quelles sont les prochaines étapes et rapporte un stress important associé.",,,,pending,
menst-027_layperson,menst-027,menstrual,layperson,"Hello doctor, my last period was 48 days ago and I still haven't had one. My pregnancy tests are negative. I finished a 5-day course of Meprate 10mg, but I still haven't gotten my period. What should I do? Please help, I'm really stressed.",NEEDS_GROUNDING,"Bonjour docteur, mes dernières règles remontent à 48 jours et je n’en ai toujours pas eu. Mes tests de grossesse sont négatifs. J’ai terminé un traitement de cinq jours par Meprate 10 mg, mais mes règles ne sont toujours pas venues. Que dois-je faire ? Aidez-moi, je suis vraiment stressée.",,,,pending,
menst-027_indirect_cultural,menst-027,menstrual,indirect_cultural,"Hello doctor, it's been 48 days since my last cycle with nothing since, and the home tests keep coming back clear. I finished a course of tablets my doctor gave me to bring it on, but still nothing. What should I do? I'm under a lot of pressure over this.",NEEDS_GROUNDING,"Bonjour docteur, cela fait 48 jours depuis mon dernier cycle et rien n’est revenu depuis, tandis que les tests à domicile restent négatifs. J’ai terminé les comprimés donnés pour faire revenir mes règles, mais il ne s’est toujours rien passé. Que dois-je faire ? Cette situation me met sous une grande pression.",,,,pending,
menst-027_ambiguous,menst-027,menstrual,ambiguous,"It's been well over a month with nothing, tests keep coming back the same, and even the medicine I was given to help didn't work. What should I do next?",NEEDS_GROUNDING,"Cela fait bien plus d’un mois que rien ne s’est produit, les tests donnent toujours le même résultat et même le médicament censé aider n’a pas fonctionné. Que dois-je faire ensuite ?",,,,pending,
menst-027_emotionally_concerned,menst-027,menstrual,emotionally_concerned,"Hello doctor, I'm so stressed — it's been 48 days with no period, my pregnancy tests are negative, and even the Meprate course didn't bring my period. What should I do? Please help me, I'm very anxious about this.",NEEDS_GROUNDING,"Bonjour docteur, je suis extrêmement stressée — cela fait 48 jours sans règles, mes tests de grossesse sont négatifs et même le traitement par Meprate n’a pas fait revenir mes règles. Que dois-je faire ? Aidez-moi, je suis très angoissée.",,,,pending,
menst-028_canonical,menst-028,menstrual,canonical,"Hi doctor,I am suffering from irregular periods. I am currently taking medication Levothyroxine 50. My T3 is 0.87 ng/mL, T4 is 8.30 ug/dL, TSH is 2.43 uIU/mL. I am 34 years old, weigh 75 kg, and 5 feet tall. Please advice.",NEEDS_GROUNDING,"Bonjour docteur, je souffre de règles irrégulières et je prends actuellement Levothyroxine 50. Mon taux de T3 est de 0,87 ng/mL, celui de T4 de 8,30 µg/dL et celui de TSH de 2,43 µUI/mL. J’ai 34 ans, je pèse 75 kg et je mesure 5 pieds. Merci de me conseiller.",,,,pending,
menst-028_clinical,menst-028,menstrual,clinical,"34-year-old patient (75 kg, 5 ft) with irregular menses, currently on Levothyroxine 50 mcg. Recent thyroid panel: T3 0.87 ng/mL, T4 8.30 ug/dL, TSH 2.43 uIU/mL. Requests clinical advice.",NEEDS_GROUNDING,"Patiente de 34 ans, pesant 75 kg et mesurant 5 pieds, présentant des règles irrégulières et actuellement traitée par lévothyroxine 50 microgrammes. Bilan thyroïdien récent : T3 à 0,87 ng/mL, T4 à 8,30 µg/dL et TSH à 2,43 µUI/mL. Elle demande un avis clinique.",,,,pending,
menst-028_layperson,menst-028,menstrual,layperson,"Hi doctor, I have irregular periods and I'm currently taking Levothyroxine 50. My recent thyroid test results are T3 0.87 ng/mL, T4 8.30 ug/dL, and TSH 2.43 uIU/mL. I'm 34, weigh 75 kg, and I'm 5 feet tall. What would you advise?",NEEDS_GROUNDING,"Bonjour docteur, j’ai des règles irrégulières et je prends actuellement Levothyroxine 50. Mes derniers résultats thyroïdiens sont : T3 à 0,87 ng/mL, T4 à 8,30 µg/dL et TSH à 2,43 µUI/mL. J’ai 34 ans, je pèse 75 kg et je mesure 5 pieds. Que me conseillez-vous ?",,,,pending,
